country,allLanguageUsed
http://www.wikidata.org/entity/Q695,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q13281; http://www.wikidata.org/entity/Q33776; http://www.wikidata.org/entity/Q34022
http://www.wikidata.org/entity/Q697,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q13307; http://www.wikidata.org/entity/Q3435078
http://www.wikidata.org/entity/Q702,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q28422; http://www.wikidata.org/entity/Q28477; http://www.wikidata.org/entity/Q33161; http://www.wikidata.org/entity/Q33464; http://www.wikidata.org/entity/Q34029; http://www.wikidata.org/entity/Q34037; http://www.wikidata.org/entity/Q35771; http://www.wikidata.org/entity/Q36397; http://www.wikidata.org/entity/Q36400; http://www.wikidata.org/entity/Q36421; http://www.wikidata.org/entity/Q36842; http://www.wikidata.org/entity/Q2335528; http://www.wikidata.org/entity/Q2635961; http://www.wikidata.org/entity/Q3063517; http://www.wikidata.org/entity/Q3324598; http://www.wikidata.org/entity/Q6528643; http://www.wikidata.org/entity/Q12908815
http://www.wikidata.org/entity/Q709,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q36280
http://www.wikidata.org/entity/Q710,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q30898
http://www.wikidata.org/entity/Q711,http://www.wikidata.org/entity/Q7737; http://www.wikidata.org/entity/Q9246; http://www.wikidata.org/entity/Q9252; http://www.wikidata.org/entity/Q13263; http://www.wikidata.org/entity/Q34119; http://www.wikidata.org/entity/Q3320659; http://www.wikidata.org/entity/Q3915499; http://www.wikidata.org/entity/Q6399808; http://www.wikidata.org/entity/Q12637238
http://www.wikidata.org/entity/Q712,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q33295; http://www.wikidata.org/entity/Q35682; http://www.wikidata.org/entity/Q36754; http://www.wikidata.org/entity/Q46728; http://www.wikidata.org/entity/Q3062751; http://www.wikidata.org/entity/Q3110470; http://www.wikidata.org/entity/Q3130221; http://www.wikidata.org/entity/Q3130290
http://www.wikidata.org/entity/Q717,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q28059; http://www.wikidata.org/entity/Q34333; http://www.wikidata.org/entity/Q36946; http://www.wikidata.org/entity/Q56609; http://www.wikidata.org/entity/Q56610; http://www.wikidata.org/entity/Q56611; http://www.wikidata.org/entity/Q56633; http://www.wikidata.org/entity/Q56946; http://www.wikidata.org/entity/Q251728; http://www.wikidata.org/entity/Q891085; http://www.wikidata.org/entity/Q1091095; http://www.wikidata.org/entity/Q1138351; http://www.wikidata.org/entity/Q2032882; http://www.wikidata.org/entity/Q2669193; http://www.wikidata.org/entity/Q2882543; http://www.wikidata.org/entity/Q2886281; http://www.wikidata.org/entity/Q2888158; http://www.wikidata.org/entity/Q2980421; http://www.wikidata.org/entity/Q3027918; http://www.wikidata.org/entity/Q3027923; http://www.wikidata.org/entity/Q3082027; http://www.wikidata.org/entity/Q3121835; http://www.wikidata.org/entity/Q3322064; http://www.wikidata.org/entity/Q3382207; http://www.wikidata.org/entity/Q3382208; http://www.wikidata.org/entity/Q3436586; http://www.wikidata.org/entity/Q3439012; http://www.wikidata.org/entity/Q3441409; http://www.wikidata.org/entity/Q3441427; http://www.wikidata.org/entity/Q3441435; http://www.wikidata.org/entity/Q3441447; http://www.wikidata.org/entity/Q3501735; http://www.wikidata.org/entity/Q3501747; http://www.wikidata.org/entity/Q3504087; http://www.wikidata.org/entity/Q3515198; http://www.wikidata.org/entity/Q3571238; http://www.wikidata.org/entity/Q5193784; http://www.wikidata.org/entity/Q5876347; http://www.wikidata.org/entity/Q6747924; http://www.wikidata.org/entity/Q8048928; http://www.wikidata.org/entity/Q10729616; http://www.wikidata.org/entity/Q12628867; http://www.wikidata.org/entity/Q12953684
http://www.wikidata.org/entity/Q733,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q35876; http://www.wikidata.org/entity/Q56634; http://www.wikidata.org/entity/Q383701; http://www.wikidata.org/entity/Q2873230; http://www.wikidata.org/entity/Q3033534; http://www.wikidata.org/entity/Q3033544; http://www.wikidata.org/entity/Q3033556; http://www.wikidata.org/entity/Q3113756; http://www.wikidata.org/entity/Q3121063; http://www.wikidata.org/entity/Q3182557; http://www.wikidata.org/entity/Q3281043; http://www.wikidata.org/entity/Q3436637; http://www.wikidata.org/entity/Q3540927; http://www.wikidata.org/entity/Q3915584; http://www.wikidata.org/entity/Q7124619; http://www.wikidata.org/entity/Q7134698; http://www.wikidata.org/entity/Q15462609; http://www.wikidata.org/entity/Q15462671; http://www.wikidata.org/entity/Q15736037; http://www.wikidata.org/entity/Q17478066
http://www.wikidata.org/entity/Q734,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q28059; http://www.wikidata.org/entity/Q35215; http://www.wikidata.org/entity/Q36946; http://www.wikidata.org/entity/Q56611; http://www.wikidata.org/entity/Q56632; http://www.wikidata.org/entity/Q56633; http://www.wikidata.org/entity/Q2522153; http://www.wikidata.org/entity/Q3305477; http://www.wikidata.org/entity/Q3450493; http://www.wikidata.org/entity/Q3507932; http://www.wikidata.org/entity/Q3915921; http://www.wikidata.org/entity/Q5559094; http://www.wikidata.org/entity/Q6753812; http://www.wikidata.org/entity/Q6794377; http://www.wikidata.org/entity/Q10729616
http://www.wikidata.org/entity/Q736,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q10206; http://www.wikidata.org/entity/Q36066; http://www.wikidata.org/entity/Q617291; http://www.wikidata.org/entity/Q758570; http://www.wikidata.org/entity/Q2567055; http://www.wikidata.org/entity/Q2591329; http://www.wikidata.org/entity/Q2603103; http://www.wikidata.org/entity/Q2669254; http://www.wikidata.org/entity/Q2823170; http://www.wikidata.org/entity/Q3436769; http://www.wikidata.org/entity/Q3477218; http://www.wikidata.org/entity/Q3485116; http://www.wikidata.org/entity/Q7706087; http://www.wikidata.org/entity/Q12953845; http://www.wikidata.org/entity/Q12953846; http://www.wikidata.org/entity/Q12953847; http://www.wikidata.org/entity/Q12953848; http://www.wikidata.org/entity/Q25559690; http://www.wikidata.org/entity/Q25559700; http://www.wikidata.org/entity/Q25559701; http://www.wikidata.org/entity/Q25559706; http://www.wikidata.org/entity/Q62387937
http://www.wikidata.org/entity/Q739,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q33677; http://www.wikidata.org/entity/Q34333; http://www.wikidata.org/entity/Q35491; http://www.wikidata.org/entity/Q36535; http://www.wikidata.org/entity/Q36665; http://www.wikidata.org/entity/Q891085; http://www.wikidata.org/entity/Q924405; http://www.wikidata.org/entity/Q948514; http://www.wikidata.org/entity/Q962392; http://www.wikidata.org/entity/Q1815205; http://www.wikidata.org/entity/Q2044587; http://www.wikidata.org/entity/Q2375468; http://www.wikidata.org/entity/Q2391297; http://www.wikidata.org/entity/Q2520538; http://www.wikidata.org/entity/Q2524007; http://www.wikidata.org/entity/Q2603103; http://www.wikidata.org/entity/Q2640621; http://www.wikidata.org/entity/Q2640935; http://www.wikidata.org/entity/Q2669193; http://www.wikidata.org/entity/Q2669202; http://www.wikidata.org/entity/Q2669225; http://www.wikidata.org/entity/Q2669254; http://www.wikidata.org/entity/Q2744745; http://www.wikidata.org/entity/Q2748229; http://www.wikidata.org/entity/Q2822982; http://www.wikidata.org/entity/Q2842667; http://www.wikidata.org/entity/Q2846078; http://www.wikidata.org/entity/Q2882543; http://www.wikidata.org/entity/Q2883738; http://www.wikidata.org/entity/Q2883843; http://www.wikidata.org/entity/Q2886281; http://www.wikidata.org/entity/Q2963680; http://www.wikidata.org/entity/Q2980375; http://www.wikidata.org/entity/Q2980421; http://www.wikidata.org/entity/Q3006705; http://www.wikidata.org/entity/Q3012604; http://www.wikidata.org/entity/Q3027894; http://www.wikidata.org/entity/Q3027918; http://www.wikidata.org/entity/Q3027923; http://www.wikidata.org/entity/Q3029805; http://www.wikidata.org/entity/Q3052039; http://www.wikidata.org/entity/Q3052041; http://www.wikidata.org/entity/Q3052042; http://www.wikidata.org/entity/Q3055682; http://www.wikidata.org/entity/Q3111873; http://www.wikidata.org/entity/Q3143384; http://www.wikidata.org/entity/Q3182577; http://www.wikidata.org/entity/Q3192052; http://www.wikidata.org/entity/Q3198286; http://www.wikidata.org/entity/Q3198924; http://www.wikidata.org/entity/Q3273980; http://www.wikidata.org/entity/Q3275059; http://www.wikidata.org/entity/Q3322084; http://www.wikidata.org/entity/Q3346228; http://www.wikidata.org/entity/Q3382207; http://www.wikidata.org/entity/Q3382208; http://www.wikidata.org/entity/Q3389119; http://www.wikidata.org/entity/Q3438356; http://www.wikidata.org/entity/Q3441097; http://www.wikidata.org/entity/Q3441447; http://www.wikidata.org/entity/Q3441762; http://www.wikidata.org/entity/Q3446613; http://www.wikidata.org/entity/Q3446655; http://www.wikidata.org/entity/Q3450660; http://www.wikidata.org/entity/Q3485116; http://www.wikidata.org/entity/Q3485264; http://www.wikidata.org/entity/Q3504195; http://www.wikidata.org/entity/Q3507971; http://www.wikidata.org/entity/Q3532756; http://www.wikidata.org/entity/Q3541834; http://www.wikidata.org/entity/Q3566001; http://www.wikidata.org/entity/Q3573266; http://www.wikidata.org/entity/Q3832969; http://www.wikidata.org/entity/Q5054242; http://www.wikidata.org/entity/Q5372139; http://www.wikidata.org/entity/Q6722435; http://www.wikidata.org/entity/Q7193519; http://www.wikidata.org/entity/Q8050347; http://www.wikidata.org/entity/Q11173166; http://www.wikidata.org/entity/Q12953942; http://www.wikidata.org/entity/Q12953943; http://www.wikidata.org/entity/Q16115012; http://www.wikidata.org/entity/Q25559604; http://www.wikidata.org/entity/Q31777873; http://www.wikidata.org/entity/Q57660014
http://www.wikidata.org/entity/Q750,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q4627; http://www.wikidata.org/entity/Q35235; http://www.wikidata.org/entity/Q35950; http://www.wikidata.org/entity/Q56634; http://www.wikidata.org/entity/Q266417; http://www.wikidata.org/entity/Q510544; http://www.wikidata.org/entity/Q524102; http://www.wikidata.org/entity/Q950585; http://www.wikidata.org/entity/Q958414; http://www.wikidata.org/entity/Q1307730; http://www.wikidata.org/entity/Q1659701; http://www.wikidata.org/entity/Q1783590; http://www.wikidata.org/entity/Q1844993; http://www.wikidata.org/entity/Q2064378; http://www.wikidata.org/entity/Q2591165; http://www.wikidata.org/entity/Q2591202; http://www.wikidata.org/entity/Q2625398; http://www.wikidata.org/entity/Q2640646; http://www.wikidata.org/entity/Q2839722; http://www.wikidata.org/entity/Q2912846; http://www.wikidata.org/entity/Q2936374; http://www.wikidata.org/entity/Q2963912; http://www.wikidata.org/entity/Q2980381; http://www.wikidata.org/entity/Q2992892; http://www.wikidata.org/entity/Q3026110; http://www.wikidata.org/entity/Q3027953; http://www.wikidata.org/entity/Q3038640; http://www.wikidata.org/entity/Q3111857; http://www.wikidata.org/entity/Q3118779; http://www.wikidata.org/entity/Q3121063; http://www.wikidata.org/entity/Q3148190; http://www.wikidata.org/entity/Q3182551; http://www.wikidata.org/entity/Q3183382; http://www.wikidata.org/entity/Q3409819; http://www.wikidata.org/entity/Q3450556; http://www.wikidata.org/entity/Q3539279; http://www.wikidata.org/entity/Q3775037; http://www.wikidata.org/entity/Q5393974; http://www.wikidata.org/entity/Q5908756; http://www.wikidata.org/entity/Q8061440; http://www.wikidata.org/entity/Q12953681; http://www.wikidata.org/entity/Q20526610
http://www.wikidata.org/entity/Q754,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q7811541; http://www.wikidata.org/entity/Q7842493; http://www.wikidata.org/entity/Q7842495
http://www.wikidata.org/entity/Q757,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3501785
http://www.wikidata.org/entity/Q760,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3006285
http://www.wikidata.org/entity/Q763,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3244184
http://www.wikidata.org/entity/Q766,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q35939; http://www.wikidata.org/entity/Q603200; http://www.wikidata.org/entity/Q6127418; http://www.wikidata.org/entity/Q6127433
http://www.wikidata.org/entity/Q769,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3006285; http://www.wikidata.org/entity/Q4252500
http://www.wikidata.org/entity/Q774,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q33393; http://www.wikidata.org/entity/Q33467; http://www.wikidata.org/entity/Q34774; http://www.wikidata.org/entity/Q34923; http://www.wikidata.org/entity/Q35091; http://www.wikidata.org/entity/Q35115; http://www.wikidata.org/entity/Q35177; http://www.wikidata.org/entity/Q35233; http://www.wikidata.org/entity/Q35490; http://www.wikidata.org/entity/Q35528; http://www.wikidata.org/entity/Q35536; http://www.wikidata.org/entity/Q35537; http://www.wikidata.org/entity/Q35551; http://www.wikidata.org/entity/Q36183; http://www.wikidata.org/entity/Q36412; http://www.wikidata.org/entity/Q36414; http://www.wikidata.org/entity/Q36416; http://www.wikidata.org/entity/Q36494; http://www.wikidata.org/entity/Q36589; http://www.wikidata.org/entity/Q36686; http://www.wikidata.org/entity/Q36728; http://www.wikidata.org/entity/Q36941; http://www.wikidata.org/entity/Q1546494; http://www.wikidata.org/entity/Q2886781; http://www.wikidata.org/entity/Q5054550
http://www.wikidata.org/entity/Q778,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q2669229
http://www.wikidata.org/entity/Q781,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3244184
http://www.wikidata.org/entity/Q783,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q35177; http://www.wikidata.org/entity/Q35490; http://www.wikidata.org/entity/Q36189; http://www.wikidata.org/entity/Q1516803; http://www.wikidata.org/entity/Q3178609; http://www.wikidata.org/entity/Q3302929; http://www.wikidata.org/entity/Q3915496; http://www.wikidata.org/entity/Q4898889
http://www.wikidata.org/entity/Q784,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q3006285
http://www.wikidata.org/entity/Q786,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q5290820
http://www.wikidata.org/entity/Q790,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q33491; http://www.wikidata.org/entity/Q3504239
http://www.wikidata.org/entity/Q792,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q1186896; http://www.wikidata.org/entity/Q3438338; http://www.wikidata.org/entity/Q7406492
http://www.wikidata.org/entity/Q794,http://www.wikidata.org/entity/Q8785; http://www.wikidata.org/entity/Q9168; http://www.wikidata.org/entity/Q9267; http://www.wikidata.org/entity/Q9292; http://www.wikidata.org/entity/Q13192; http://www.wikidata.org/entity/Q13269; http://www.wikidata.org/entity/Q13356; http://www.wikidata.org/entity/Q29572; http://www.wikidata.org/entity/Q32389; http://www.wikidata.org/entity/Q32611; http://www.wikidata.org/entity/Q33030; http://www.wikidata.org/entity/Q33455; http://www.wikidata.org/entity/Q33468; http://www.wikidata.org/entity/Q33500; http://www.wikidata.org/entity/Q33657; http://www.wikidata.org/entity/Q33733; http://www.wikidata.org/entity/Q33914; http://www.wikidata.org/entity/Q34318; http://www.wikidata.org/entity/Q35373; http://www.wikidata.org/entity/Q36158; http://www.wikidata.org/entity/Q36163; http://www.wikidata.org/entity/Q36220; http://www.wikidata.org/entity/Q36811; http://www.wikidata.org/entity/Q56232; http://www.wikidata.org/entity/Q56464; http://www.wikidata.org/entity/Q56483; http://www.wikidata.org/entity/Q56489; http://www.wikidata.org/entity/Q56752; http://www.wikidata.org/entity/Q257829; http://www.wikidata.org/entity/Q1496597; http://www.wikidata.org/entity/Q3218296; http://www.wikidata.org/entity/Q3327357; http://www.wikidata.org/entity/Q3394363; http://www.wikidata.org/entity/Q3449805; http://www.wikidata.org/entity/Q3491964; http://www.wikidata.org/entity/Q3513637; http://www.wikidata.org/entity/Q3775265; http://www.wikidata.org/entity/Q4115412; http://www.wikidata.org/entity/Q5228140; http://www.wikidata.org/entity/Q5529130; http://www.wikidata.org/entity/Q5590235; http://www.wikidata.org/entity/Q6371041; http://www.wikidata.org/entity/Q6401919; http://www.wikidata.org/entity/Q6403030; http://www.wikidata.org/entity/Q6432160; http://www.wikidata.org/entity/Q6968399; http://www.wikidata.org/entity/Q6983146; http://www.wikidata.org/entity/Q6991742; http://www.wikidata.org/entity/Q7060307; http://www.wikidata.org/entity/Q7170221; http://www.wikidata.org/entity/Q7299461; http://www.wikidata.org/entity/Q7462280; http://www.wikidata.org/entity/Q7930463; http://www.wikidata.org/entity/Q12634001; http://www.wikidata.org/entity/Q12645561; http://www.wikidata.org/entity/Q12952418; http://www.wikidata.org/entity/Q12952748; http://www.wikidata.org/entity/Q12953072; http://www.wikidata.org/entity/Q12953126; http://www.wikidata.org/entity/Q12953183; http://www.wikidata.org/entity/Q14531212; http://www.wikidata.org/entity/Q14916876; http://www.wikidata.org/entity/Q16112855; http://www.wikidata.org/entity/Q19933293; http://www.wikidata.org/entity/Q25261947; http://www.wikidata.org/entity/Q25559302; http://www.wikidata.org/entity/Q25559314; http://www.wikidata.org/entity/Q54312860
http://www.wikidata.org/entity/Q796,http://www.wikidata.org/entity/Q29440; http://www.wikidata.org/entity/Q33236; http://www.wikidata.org/entity/Q33463; http://www.wikidata.org/entity/Q33500; http://www.wikidata.org/entity/Q36163; http://www.wikidata.org/entity/Q36368; http://www.wikidata.org/entity/Q36811; http://www.wikidata.org/entity/Q56232; http://www.wikidata.org/entity/Q56385; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56574; http://www.wikidata.org/entity/Q56577; http://www.wikidata.org/entity/Q1496597; http://www.wikidata.org/entity/Q3289596; http://www.wikidata.org/entity/Q4848866; http://www.wikidata.org/entity/Q6991742; http://www.wikidata.org/entity/Q7424256
http://www.wikidata.org/entity/Q800,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q27878; http://www.wikidata.org/entity/Q28400; http://www.wikidata.org/entity/Q3915581; http://www.wikidata.org/entity/Q3915782; http://www.wikidata.org/entity/Q4946773; http://www.wikidata.org/entity/Q5174901
http://www.wikidata.org/entity/Q801,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q8641; http://www.wikidata.org/entity/Q9288; http://www.wikidata.org/entity/Q33234; http://www.wikidata.org/entity/Q33367; http://www.wikidata.org/entity/Q33407; http://www.wikidata.org/entity/Q33426; http://www.wikidata.org/entity/Q34200; http://www.wikidata.org/entity/Q35737; http://www.wikidata.org/entity/Q35854; http://www.wikidata.org/entity/Q36196; http://www.wikidata.org/entity/Q37733; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56469; http://www.wikidata.org/entity/Q56473; http://www.wikidata.org/entity/Q56502; http://www.wikidata.org/entity/Q56595; http://www.wikidata.org/entity/Q56598; http://www.wikidata.org/entity/Q56599; http://www.wikidata.org/entity/Q1982248; http://www.wikidata.org/entity/Q2911863; http://www.wikidata.org/entity/Q2915457; http://www.wikidata.org/entity/Q3436461; http://www.wikidata.org/entity/Q3436467; http://www.wikidata.org/entity/Q55633582
http://www.wikidata.org/entity/Q805,http://www.wikidata.org/entity/Q13283; http://www.wikidata.org/entity/Q13361; http://www.wikidata.org/entity/Q33299; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56578; http://www.wikidata.org/entity/Q56579; http://www.wikidata.org/entity/Q56596; http://www.wikidata.org/entity/Q1686766; http://www.wikidata.org/entity/Q3510366; http://www.wikidata.org/entity/Q16911222
http://www.wikidata.org/entity/Q810,http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q56574; http://www.wikidata.org/entity/Q56714; http://www.wikidata.org/entity/Q6534917; http://www.wikidata.org/entity/Q55633582
http://www.wikidata.org/entity/Q811,http://www.wikidata.org/entity/Q1321; http://www.wikidata.org/entity/Q33765; http://www.wikidata.org/entity/Q56542; http://www.wikidata.org/entity/Q1516803; http://www.wikidata.org/entity/Q2405552; http://www.wikidata.org/entity/Q3302929; http://www.wikidata.org/entity/Q3444486; http://www.wikidata.org/entity/Q3490756; http://www.wikidata.org/entity/Q3504097; http://www.wikidata.org/entity/Q3915405
http://www.wikidata.org/entity/Q813,http://www.wikidata.org/entity/Q7737; http://www.wikidata.org/entity/Q9255; http://www.wikidata.org/entity/Q9264; http://www.wikidata.org/entity/Q33050
http://www.wikidata.org/entity/Q819,http://www.wikidata.org/entity/Q9211; http://www.wikidata.org/entity/Q33335; http://www.wikidata.org/entity/Q35780; http://www.wikidata.org/entity/Q36437; http://www.wikidata.org/entity/Q36948; http://www.wikidata.org/entity/Q56307; http://www.wikidata.org/entity/Q56310; http://www.wikidata.org/entity/Q56407; http://www.wikidata.org/entity/Q56516; http://www.wikidata.org/entity/Q56643; http://www.wikidata.org/entity/Q565110; http://www.wikidata.org/entity/Q769809; http://www.wikidata.org/entity/Q2498808; http://www.wikidata.org/entity/Q2714690; http://www.wikidata.org/entity/Q2904868; http://www.wikidata.org/entity/Q2967709; http://www.wikidata.org/entity/Q3071880; http://www.wikidata.org/entity/Q3073465; http://www.wikidata.org/entity/Q3082037; http://www.wikidata.org/entity/Q3138831; http://www.wikidata.org/entity/Q3216723; http://www.wikidata.org/entity/Q3281057; http://www.wikidata.org/entity/Q3347428; http://www.wikidata.org/entity/Q3440883; http://www.wikidata.org/entity/Q3441136; http://www.wikidata.org/entity/Q3503717; http://www.wikidata.org/entity/Q3507920; http://www.wikidata.org/entity/Q3512660; http://www.wikidata.org/entity/Q3626597; http://www.wikidata.org/entity/Q3914627; http://www.wikidata.org/entity/Q3914632; http://www.wikidata.org/entity/Q3914636; http://www.wikidata.org/entity/Q3915207; http://www.wikidata.org/entity/Q3915665; http://www.wikidata.org/entity/Q4957737; http://www.wikidata.org/entity/Q6298648; http://www.wikidata.org/entity/Q6362363; http://www.wikidata.org/entity/Q6378400; http://www.wikidata.org/entity/Q6414519; http://www.wikidata.org/entity/Q6441085; http://www.wikidata.org/entity/Q6488022; http://www.wikidata.org/entity/Q6583562; http://www.wikidata.org/entity/Q7070801; http://www.wikidata.org/entity/Q7180184; http://www.wikidata.org/entity/Q7180427; http://www.wikidata.org/entity/Q7188361; http://www.wikidata.org/entity/Q7421168; http://www.wikidata.org/entity/Q7514021; http://www.wikidata.org/entity/Q7675746; http://www.wikidata.org/entity/Q7675751; http://www.wikidata.org/entity/Q7675784; http://www.wikidata.org/entity/Q7675795; http://www.wikidata.org/entity/Q8845514; http://www.wikidata.org/entity/Q12632753; http://www.wikidata.org/entity/Q12952711; http://www.wikidata.org/entity/Q12953787; http://www.wikidata.org/entity/Q13593748; http://www.wikidata.org/entity/Q16113806; http://www.wikidata.org/entity/Q16115463; http://www.wikidata.org/entity/Q16979751; http://www.wikidata.org/entity/Q22970290; http://www.wikidata.org/entity/Q25559539; http://www.wikidata.org/entity/Q25559541; http://www.wikidata.org/entity/Q25559548; http://www.wikidata.org/entity/Q25559558; http://www.wikidata.org/entity/Q25559562; http://www.wikidata.org/entity/Q27144893; http://www.wikidata.org/entity/Q37525108; http://www.wikidata.org/entity/Q46603077
http://www.wikidata.org/entity/Q822,http://www.wikidata.org/entity/Q150; http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q56467; http://www.wikidata.org/entity/Q22809485
http://www.wikidata.org/entity/Q826,http://www.wikidata.org/entity/Q1860; http://www.wikidata.org/entity/Q32656
