country,memberOrganization
http://www.wikidata.org/entity/Q1007,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q182500; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q496967; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1008,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q945574; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1505172; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1009,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q189966; http://www.wikidata.org/entity/Q189972; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q2986587; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1011,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7804; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q82151; http://www.wikidata.org/entity/Q83201; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q182000; http://www.wikidata.org/entity/Q182500; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q191703; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q201054; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q386120; http://www.wikidata.org/entity/Q477328; http://www.wikidata.org/entity/Q496967; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q689859; http://www.wikidata.org/entity/Q778126; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1144508; http://www.wikidata.org/entity/Q3348506
http://www.wikidata.org/entity/Q79,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q4783148; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q96,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q4264; http://www.wikidata.org/entity/Q7178; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q32874; http://www.wikidata.org/entity/Q40970; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q47488; http://www.wikidata.org/entity/Q48192; http://www.wikidata.org/entity/Q82151; http://www.wikidata.org/entity/Q83201; http://www.wikidata.org/entity/Q123759; http://www.wikidata.org/entity/Q125761; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q170481; http://www.wikidata.org/entity/Q181574; http://www.wikidata.org/entity/Q182000; http://www.wikidata.org/entity/Q190008; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q309195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q469076; http://www.wikidata.org/entity/Q472311; http://www.wikidata.org/entity/Q607301; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q689859; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q943105; http://www.wikidata.org/entity/Q971612; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1045401; http://www.wikidata.org/entity/Q1069175; http://www.wikidata.org/entity/Q1071706; http://www.wikidata.org/entity/Q1153087; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1931500; http://www.wikidata.org/entity/Q3369762; http://www.wikidata.org/entity/Q3772571; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1013,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q1014,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1505172
http://www.wikidata.org/entity/Q1016,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7795; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q370862; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q4783148
http://www.wikidata.org/entity/Q1019,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1115631; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1020,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q1025,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q370862; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q4783148
http://www.wikidata.org/entity/Q1027,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q496967; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1115631; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1028,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7172; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q28227; http://www.wikidata.org/entity/Q41984; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q370862; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q624307; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1137381; http://www.wikidata.org/entity/Q4783148; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q114,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q115,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q5611262; http://www.wikidata.org/entity/Q60746147
http://www.wikidata.org/entity/Q117,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q142,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q37143; http://www.wikidata.org/entity/Q37470; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q42944; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q52847; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q141720; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q161549; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q189062; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q277252; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q521227; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1331152; http://www.wikidata.org/entity/Q1377612; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q1969730; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q145,http://www.wikidata.org/entity/Q458; http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7184; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q8908; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q37143; http://www.wikidata.org/entity/Q37470; http://www.wikidata.org/entity/Q41550; http://www.wikidata.org/entity/Q42262; http://www.wikidata.org/entity/Q45177; http://www.wikidata.org/entity/Q81299; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q277252; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q521227; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q663492; http://www.wikidata.org/entity/Q782942; http://www.wikidata.org/entity/Q826700; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1928989; http://www.wikidata.org/entity/Q2625543; http://www.wikidata.org/entity/Q2863003; http://www.wikidata.org/entity/Q3772571; http://www.wikidata.org/entity/Q3866537; http://www.wikidata.org/entity/Q4033111; http://www.wikidata.org/entity/Q4426267; http://www.wikidata.org/entity/Q5150848; http://www.wikidata.org/entity/Q5611262; http://www.wikidata.org/entity/Q7768229; http://www.wikidata.org/entity/Q15978258
http://www.wikidata.org/entity/Q148,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q37470; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q170481; http://www.wikidata.org/entity/Q188822; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q243630; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q485207; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q3772571; http://www.wikidata.org/entity/Q5611262; http://www.wikidata.org/entity/Q7886981
http://www.wikidata.org/entity/Q155,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q4230; http://www.wikidata.org/entity/Q4264; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q19771; http://www.wikidata.org/entity/Q47488; http://www.wikidata.org/entity/Q47539; http://www.wikidata.org/entity/Q123209; http://www.wikidata.org/entity/Q123759; http://www.wikidata.org/entity/Q151991; http://www.wikidata.org/entity/Q182500; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q467938; http://www.wikidata.org/entity/Q471690; http://www.wikidata.org/entity/Q499151; http://www.wikidata.org/entity/Q535086; http://www.wikidata.org/entity/Q602399; http://www.wikidata.org/entity/Q605595; http://www.wikidata.org/entity/Q607301; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q838116; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q943105; http://www.wikidata.org/entity/Q1025959; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q1045401; http://www.wikidata.org/entity/Q1072120; http://www.wikidata.org/entity/Q1480793; http://www.wikidata.org/entity/Q1484463; http://www.wikidata.org/entity/Q1570993; http://www.wikidata.org/entity/Q2836400; http://www.wikidata.org/entity/Q3369762; http://www.wikidata.org/entity/Q5611262; http://www.wikidata.org/entity/Q10283557
http://www.wikidata.org/entity/Q1029,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q182500; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q1030,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q816706; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q1043527
http://www.wikidata.org/entity/Q1032,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q134102; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q945574; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2029901; http://www.wikidata.org/entity/Q3348506; http://www.wikidata.org/entity/Q4689777; http://www.wikidata.org/entity/Q5611262
http://www.wikidata.org/entity/Q1033,http://www.wikidata.org/entity/Q1065; http://www.wikidata.org/entity/Q7159; http://www.wikidata.org/entity/Q7785; http://www.wikidata.org/entity/Q7795; http://www.wikidata.org/entity/Q7809; http://www.wikidata.org/entity/Q7817; http://www.wikidata.org/entity/Q7825; http://www.wikidata.org/entity/Q8475; http://www.wikidata.org/entity/Q17495; http://www.wikidata.org/entity/Q47543; http://www.wikidata.org/entity/Q162656; http://www.wikidata.org/entity/Q170424; http://www.wikidata.org/entity/Q191384; http://www.wikidata.org/entity/Q193272; http://www.wikidata.org/entity/Q233611; http://www.wikidata.org/entity/Q294278; http://www.wikidata.org/entity/Q340195; http://www.wikidata.org/entity/Q376150; http://www.wikidata.org/entity/Q384535; http://www.wikidata.org/entity/Q656801; http://www.wikidata.org/entity/Q827525; http://www.wikidata.org/entity/Q842490; http://www.wikidata.org/entity/Q899770; http://www.wikidata.org/entity/Q1043527; http://www.wikidata.org/entity/Q2986587; http://www.wikidata.org/entity/Q4689777; http://www.wikidata.org/entity/Q5611262
